2.0 1.10962565597646 0.0240317837616935
1.86 1.09574001024154 0.0196087746043949
1.72 1.16600488188506 0.0241442019958022
1.58 1.22199202340247 0.0211353924781971
1.44 1.18000834667638 0.0224584804668389
1.3 1.22298434747714 0.0228566741566107
1.16 1.18860224100725 0.0213988744266634
1.02 1.22857213616574 0.0168501568818448
0.88 1.25440685352403 0.0291376668642587
0.74 1.28464070341783 0.0220380879919564
0.6 1.27959306528478 0.0289128426324111
0.46 1.34318824567568 0.014002122670346
0.32 1.33733402955665 0.0192310812503995
0.18 1.31812114092 0.022396340337009
0.04 1.43976914509112 0.024037842539182
-0.1 1.44805009305841 0.0319722985782591
-0.24 1.43026160590133 0.0193083069491723
-0.38 1.54004054582175 0.0253080146856474
-0.52 1.58130228179446 0.02573448568716
-0.66 1.58689359517384 0.0236661466554613
-0.8 1.61978478160839 0.0221300877460944
-0.94 1.60699362287672 0.0268416217042134
-1.08 1.72749047712611 0.0211775657670356
-1.22 1.76250854028892 0.0254486299182951
-1.36 1.74325234704338 0.0210808256884043
-1.5 1.856603726357 0.0417809547510464
-1.64 1.8916242175155 0.0176637628757486
-1.78 1.98989019550467 0.0301016408625424
-1.92 2.02867735861166 0.0295995765456221
-2.06 2.11093975312221 0.0354609535438252
-2.2 2.26055380833871 0.0245928628166488
-2.34 2.36822104199842 0.0231614925301165
-2.48 2.53315745162099 0.0353268483370748
-2.62 2.62408197511335 0.0400712052766027
-2.76 2.68682024642671 0.0300142910925449
-2.9 2.90328116926318 0.0500294946103713
-3.04 3.25025021577937 0.0430185120609636
-3.18 3.30164206251378 0.0460499576980394
-3.32 3.94416653943216 0.0433953983057944
-3.46 3.96440991512687 0.0536778370628716
-3.6 4.30560126705328 0.0614016252172249
-3.74 4.81568798975001 0.0682552009703314
-3.88 5.36732003730661 0.139054566555481
-4.02 5.82814844685679 0.0984891855950903
-4.16 6.86773720758621 0.137916904506424
-4.3 9.03907960508035 0.311103983609107
-4.44 8.22800709198675 0.241139973097644
-4.58 8.35989392725773 0.339128632325782
-4.72 8.66606274648889 0.422530840019632
-4.86 8.47730206682956 0.427693771060441
-5.0 7.46421617328033 0.5243912929699
